trial,scenario,mode,batch_tokens,hidden_dim,expansion_dim,rank,basis_size,dtype,avg_ms
1,swiglu,dynamic_ephemeral,1,2048,8192,64,8,float16,0.5027150735259056
1,moe_top2,static_ephemeral,1,2048,8192,64,0,float16,0.3475252538919449
1,moe_top2,dynamic_ephemeral,1,2048,8192,64,8,float16,0.7523888722062111
1,ffn,dense,8,2048,8192,0,0,float16,0.07335320115089417
1,swiglu,dense,8,2048,8192,0,0,float16,0.6335578858852386
1,moe_top2,dense,8,2048,8192,0,0,float16,0.25838539004325867
1,ffn,static_ephemeral,8,2048,8192,16,0,float16,0.0810127705335617
1,ffn,dynamic_ephemeral,8,2048,8192,16,8,float16,0.5633801221847534
1,swiglu,static_ephemeral,8,2048,8192,16,0,float16,0.1806247979402542
1,swiglu,dynamic_ephemeral,8,2048,8192,16,8,float16,0.6094986572861671
1,moe_top2,static_ephemeral,8,2048,8192,16,0,float16,0.3294341266155243
1,moe_top2,dynamic_ephemeral,8,2048,8192,16,8,float16,0.7080692797899246
1,ffn,static_ephemeral,8,2048,8192,32,0,float16,0.07072221487760544
1,ffn,dynamic_ephemeral,8,2048,8192,32,8,float16,0.39428379386663437
1,swiglu,static_ephemeral,8,2048,8192,32,0,float16,0.1389848068356514
1,swiglu,dynamic_ephemeral,8,2048,8192,32,8,float16,0.4630357027053833
1,moe_top2,static_ephemeral,8,2048,8192,32,0,float16,0.2967536449432373
1,moe_top2,dynamic_ephemeral,8,2048,8192,32,8,float16,0.7307887077331543
1,ffn,static_ephemeral,8,2048,8192,64,0,float16,0.07357373833656311
1,ffn,dynamic_ephemeral,8,2048,8192,64,8,float16,0.36944691091775894
1,swiglu,static_ephemeral,8,2048,8192,64,0,float16,0.15515536069869995
1,swiglu,dynamic_ephemeral,8,2048,8192,64,8,float16,0.5011601373553276
1,moe_top2,static_ephemeral,8,2048,8192,64,0,float16,0.3523625433444977
1,moe_top2,dynamic_ephemeral,8,2048,8192,64,8,float16,0.9234055876731873
1,ffn,dense,32,2048,8192,0,0,float16,0.0770319253206253
1,swiglu,dense,32,2048,8192,0,0,float16,0.13200417160987854
1,moe_top2,dense,32,2048,8192,0,0,float16,0.260874442756176
1,ffn,static_ephemeral,32,2048,8192,16,0,float16,0.08508879691362381
1,ffn,dynamic_ephemeral,32,2048,8192,16,8,float16,0.29722563922405243
1,swiglu,static_ephemeral,32,2048,8192,16,0,float16,0.12369118630886078
1,swiglu,dynamic_ephemeral,32,2048,8192,16,8,float16,0.4330221563577652
1,moe_top2,static_ephemeral,32,2048,8192,16,0,float16,0.32496489584445953
1,moe_top2,dynamic_ephemeral,32,2048,8192,16,8,float16,0.6608942523598671
1,ffn,static_ephemeral,32,2048,8192,32,0,float16,0.07287971675395966
1,ffn,dynamic_ephemeral,32,2048,8192,32,8,float16,0.3230925649404526
1,swiglu,static_ephemeral,32,2048,8192,32,0,float16,0.10572448372840881
1,swiglu,dynamic_ephemeral,32,2048,8192,32,8,float16,0.4674101248383522
1,moe_top2,static_ephemeral,32,2048,8192,32,0,float16,0.31275730580091476
1,moe_top2,dynamic_ephemeral,32,2048,8192,32,8,float16,0.6758542731404305
1,ffn,static_ephemeral,32,2048,8192,64,0,float16,0.074797123670578
1,ffn,dynamic_ephemeral,32,2048,8192,64,8,float16,0.3724193200469017
1,swiglu,static_ephemeral,32,2048,8192,64,0,float16,0.12322086840867996
1,swiglu,dynamic_ephemeral,32,2048,8192,64,8,float16,0.4711514338850975
1,moe_top2,static_ephemeral,32,2048,8192,64,0,float16,0.29464010149240494
1,moe_top2,dynamic_ephemeral,32,2048,8192,64,8,float16,0.7533803582191467
1,ffn,dense,1,4096,16384,0,0,float16,0.30468497425317764
1,swiglu,dense,1,4096,16384,0,0,float16,0.4408355802297592
1,moe_top2,dense,1,4096,16384,0,0,float16,0.7367243990302086
1,ffn,static_ephemeral,1,4096,16384,16,0,float16,0.09608976542949677
1,ffn,dynamic_ephemeral,1,4096,16384,16,8,float16,0.4245297983288765
1,swiglu,static_ephemeral,1,4096,16384,16,0,float16,0.12550223618745804
1,swiglu,dynamic_ephemeral,1,4096,16384,16,8,float16,0.5552126094698906
1,moe_top2,static_ephemeral,1,4096,16384,16,0,float16,0.3525838255882263
1,moe_top2,dynamic_ephemeral,1,4096,16384,16,8,float16,0.8367747068405151
1,ffn,static_ephemeral,1,4096,16384,32,0,float16,0.07507633417844772
1,ffn,dynamic_ephemeral,1,4096,16384,32,8,float16,0.41685644537210464
1,swiglu,static_ephemeral,1,4096,16384,32,0,float16,0.14418531209230423
1,swiglu,dynamic_ephemeral,1,4096,16384,32,8,float16,0.5978615954518318
1,moe_top2,static_ephemeral,1,4096,16384,32,0,float16,0.3076443448662758
1,moe_top2,dynamic_ephemeral,1,4096,16384,32,8,float16,0.9292462840676308
1,ffn,static_ephemeral,1,4096,16384,64,0,float16,0.07979143410921097
1,ffn,dynamic_ephemeral,1,4096,16384,64,8,float16,0.5008906126022339
1,swiglu,static_ephemeral,1,4096,16384,64,0,float16,0.12388862669467926
1,swiglu,dynamic_ephemeral,1,4096,16384,64,8,float16,0.7481751963496208
1,moe_top2,static_ephemeral,1,4096,16384,64,0,float16,0.3014354035258293
1,moe_top2,dynamic_ephemeral,1,4096,16384,64,8,float16,1.305001974105835
1,ffn,dense,8,4096,16384,0,0,float16,0.30871350318193436
1,swiglu,dense,8,4096,16384,0,0,float16,0.40471330285072327
1,moe_top2,dense,8,4096,16384,0,0,float16,0.8581539615988731
1,ffn,static_ephemeral,8,4096,16384,16,0,float16,0.09384006261825562
1,ffn,dynamic_ephemeral,8,4096,16384,16,8,float16,0.4286600276827812
1,swiglu,static_ephemeral,8,4096,16384,16,0,float16,0.12514367699623108
1,swiglu,dynamic_ephemeral,8,4096,16384,16,8,float16,0.599932111799717
1,moe_top2,static_ephemeral,8,4096,16384,16,0,float16,0.31890738755464554
1,moe_top2,dynamic_ephemeral,8,4096,16384,16,8,float16,0.9363876655697823
1,ffn,static_ephemeral,8,4096,16384,32,0,float16,0.07842574268579483
1,ffn,dynamic_ephemeral,8,4096,16384,32,8,float16,0.46984031796455383
1,swiglu,static_ephemeral,8,4096,16384,32,0,float16,0.12765005230903625
1,swiglu,dynamic_ephemeral,8,4096,16384,32,8,float16,0.6362708285450935
1,moe_top2,static_ephemeral,8,4096,16384,32,0,float16,0.3100927919149399
1,moe_top2,dynamic_ephemeral,8,4096,16384,32,8,float16,1.0068748146295547
1,ffn,static_ephemeral,8,4096,16384,64,0,float16,0.08184611797332764
1,ffn,dynamic_ephemeral,8,4096,16384,64,8,float16,0.5105851218104362
1,swiglu,static_ephemeral,8,4096,16384,64,0,float16,0.13246126472949982
1,swiglu,dynamic_ephemeral,8,4096,16384,64,8,float16,0.7634146139025688
1,moe_top2,static_ephemeral,8,4096,16384,64,0,float16,0.3180399537086487
1,moe_top2,dynamic_ephemeral,8,4096,16384,64,8,float16,1.2354474514722824
1,ffn,dense,32,4096,16384,0,0,float16,0.3223177045583725
1,swiglu,dense,32,4096,16384,0,0,float16,0.48774294555187225
1,moe_top2,dense,32,4096,16384,0,0,float16,0.7377903908491135
1,ffn,static_ephemeral,32,4096,16384,16,0,float16,0.08448995649814606
1,ffn,dynamic_ephemeral,32,4096,16384,16,8,float16,0.4015563055872917
1,swiglu,static_ephemeral,32,4096,16384,16,0,float16,0.12274812906980513
1,swiglu,dynamic_ephemeral,32,4096,16384,16,8,float16,0.5880866199731827
1,moe_top2,static_ephemeral,32,4096,16384,16,0,float16,0.3199184313416481
1,moe_top2,dynamic_ephemeral,32,4096,16384,16,8,float16,0.8720895275473595
1,ffn,static_ephemeral,32,4096,16384,32,0,float16,0.08596070110797882
1,ffn,dynamic_ephemeral,32,4096,16384,32,8,float16,0.6179841235280037
1,swiglu,static_ephemeral,32,4096,16384,32,0,float16,0.13896189630031586
1,swiglu,dynamic_ephemeral,32,4096,16384,32,8,float16,0.6996344774961472
1,moe_top2,static_ephemeral,32,4096,16384,32,0,float16,0.316106341779232
1,moe_top2,dynamic_ephemeral,32,4096,16384,32,8,float16,1.102878898382187
1,ffn,static_ephemeral,32,4096,16384,64,0,float16,0.2312351018190384
1,ffn,dynamic_ephemeral,32,4096,16384,64,8,float16,0.740719772875309
1,swiglu,static_ephemeral,32,4096,16384,64,0,float16,0.2793300896883011
1,swiglu,dynamic_ephemeral,32,4096,16384,64,8,float16,0.7530119270086288
1,moe_top2,static_ephemeral,32,4096,16384,64,0,float16,0.31138379126787186
1,moe_top2,dynamic_ephemeral,32,4096,16384,64,8,float16,1.1285025626420975
1,ffn,dense,1,8192,32768,0,0,float16,1.4649620279669762
1,swiglu,dense,1,8192,32768,0,0,float16,1.9623247906565668
1,moe_top2,dense,1,8192,32768,0,0,float16,3.3953342586755753
1,ffn,static_ephemeral,1,8192,32768,16,0,float16,0.09014979004859924
1,ffn,dynamic_ephemeral,1,8192,32768,16,8,float16,0.3264099359512329
1,swiglu,static_ephemeral,1,8192,32768,16,0,float16,0.49268268048763275
1,swiglu,dynamic_ephemeral,1,8192,32768,16,8,float16,0.6074579432606697
1,moe_top2,static_ephemeral,1,8192,32768,16,0,float16,0.48793256282806396
1,moe_top2,dynamic_ephemeral,1,8192,32768,16,8,float16,0.8982550352811813
1,ffn,static_ephemeral,1,8192,32768,32,0,float16,0.092325359582901
1,ffn,dynamic_ephemeral,1,8192,32768,32,8,float16,0.3931453451514244
1,swiglu,static_ephemeral,1,8192,32768,32,0,float16,0.23128651082515717
1,swiglu,dynamic_ephemeral,1,8192,32768,32,8,float16,0.8347257971763611
1,moe_top2,static_ephemeral,1,8192,32768,32,0,float16,0.6086196750402451
1,moe_top2,dynamic_ephemeral,1,8192,32768,32,8,float16,1.0870566591620445
1,ffn,static_ephemeral,1,8192,32768,64,0,float16,0.10367762297391891
1,ffn,dynamic_ephemeral,1,8192,32768,64,8,float16,0.7886843755841255
1,swiglu,static_ephemeral,1,8192,32768,64,0,float16,0.22629909217357635
1,swiglu,dynamic_ephemeral,1,8192,32768,64,8,float16,0.9989794343709946
1,moe_top2,static_ephemeral,1,8192,32768,64,0,float16,0.475100614130497
1,moe_top2,dynamic_ephemeral,1,8192,32768,64,8,float16,1.54185239225626
1,ffn,dense,8,8192,32768,0,0,float16,1.4947948977351189
1,swiglu,dense,8,8192,32768,0,0,float16,2.0080650225281715
1,moe_top2,dense,8,8192,32768,0,0,float16,3.2950416207313538
1,ffn,static_ephemeral,8,8192,32768,16,0,float16,0.09515844285488129
1,ffn,dynamic_ephemeral,8,8192,32768,16,8,float16,0.515102781355381
1,swiglu,static_ephemeral,8,8192,32768,16,0,float16,0.4075096920132637
1,swiglu,dynamic_ephemeral,8,8192,32768,16,8,float16,0.7814006879925728
1,moe_top2,static_ephemeral,8,8192,32768,16,0,float16,0.43527428060770035
1,moe_top2,dynamic_ephemeral,8,8192,32768,16,8,float16,0.8984914049506187
1,ffn,static_ephemeral,8,8192,32768,32,0,float16,0.0924164429306984
1,ffn,dynamic_ephemeral,8,8192,32768,32,8,float16,0.5114082247018814
1,swiglu,static_ephemeral,8,8192,32768,32,0,float16,0.2659866586327553
1,swiglu,dynamic_ephemeral,8,8192,32768,32,8,float16,0.6070900708436966
