trial,device,mode,batch_tokens,hidden_dim,expansion_dim,rank,dtype,avg_ms,tflops,bytes_gb,arithmetic_intensity
2,npu:0,ephemeral,32,4096,16384,32,float16,0.034635886549949646,1.2109705908498243,0.002623488,15.987509758001561
2,npu:0,ephemeral,32,4096,16384,64,float16,0.031931325793266296,2.6270778903170364,0.003936256,21.311134235171696
2,npu:0,ephemeral,32,4096,16384,128,float16,0.03439616411924362,4.8776415712627825,0.006561792,25.56803995006242
3,npu:0,dense,1,1024,4096,0,float16,0.021195970475673676,0.39576428027334204,0.008398848,0.9987807851743478
3,npu:0,ephemeral,1,1024,4096,16,float16,0.031807832419872284,0.005150932570231953,0.000174112,0.9410034920051461
3,npu:0,ephemeral,1,1024,4096,32,float16,0.03825537860393524,0.008565592916816469,0.000337984,0.9695133497443666
3,npu:0,ephemeral,1,1024,4096,64,float16,0.03280378878116608,0.019978180092912544,0.000665728,0.9844260719092482
3,npu:0,ephemeral,1,1024,4096,128,float16,0.032121315598487854,0.04080530250951812,0.001321216,0.9920558031389266
3,npu:0,dense,8,1024,4096,0,float16,0.01840386539697647,3.6464548372009484,0.008470528,7.922630560928433
3,npu:0,ephemeral,8,1024,4096,16,float16,0.03254581242799759,0.04027307669457503,0.000246016,5.327783558792924
3,npu:0,ephemeral,8,1024,4096,32,float16,0.0317547470331192,0.08255269668078037,0.000410112,6.392009987515605
3,npu:0,ephemeral,8,1024,4096,64,float16,0.031345710158348083,0.16725988894540011,0.000738304,7.10124826629681
3,npu:0,ephemeral,8,1024,4096,128,float16,0.0372888520359993,0.2812036152219668,0.001394688,7.518355359765051
3,npu:0,dense,32,1024,4096,0,float16,0.019102543592453003,14.052340972332761,0.008716288,30.796992481203006
3,npu:0,ephemeral,32,1024,4096,16,float16,0.031830184161663055,0.16471409569519974,0.000492544,10.644490644490645
3,npu:0,ephemeral,32,1024,4096,32,float16,0.031563080847263336,0.33221598521201273,0.000657408,15.950155763239875
3,npu:0,ephemeral,32,1024,4096,64,float16,0.03138277679681778,0.6682493437650971,0.000987136,21.244813278008298
3,npu:0,ephemeral,32,1024,4096,128,float16,0.031827762722969055,1.3178130164245279,0.001646592,25.4726368159204
3,npu:0,dense,1,2048,8192,0,float16,0.03097280859947205,1.0833512851195535,0.033574912,0.9993900207392948
3,npu:0,ephemeral,1,2048,8192,16,float16,0.031717680394649506,0.010331146411806229,0.000348192,0.9410899733480379
3,npu:0,ephemeral,1,2048,8192,32,float16,0.03261733800172806,0.02009238154153718,0.000675904,0.9696051510273649
3,npu:0,ephemeral,1,2048,8192,64,float16,0.03156736493110657,0.041521362421619586,0.001331328,0.9845207191616191
3,npu:0,ephemeral,1,2048,8192,128,float16,0.031164847314357758,0.0841152845562729,0.002642176,0.9921519232632496
3,npu:0,dense,8,2048,8192,0,float16,0.030521303415298462,8.795019411440002,0.033718272,7.961127308066083
3,npu:0,ephemeral,8,2048,8192,16,float16,0.03155432641506195,0.08307703880342374,0.000491776,5.3305570015616865
3,npu:0,ephemeral,8,2048,8192,32,float16,0.030545704066753384,0.17164050265603356,0.000819712,6.396002498438476
3,npu:0,ephemeral,8,2048,8192,64,float16,0.03248285502195358,0.3228090632092895,0.001475584,7.10617626648161
3,npu:0,ephemeral,8,2048,8192,128,float16,0.03266781568527222,0.6419627257005337,0.002787328,7.523879500367377
3,npu:0,dense,32,2048,8192,0,float16,0.027985312044620514,38.36804900685038,0.034209792,31.386973180076627
3,npu:0,ephemeral,32,2048,8192,16,float16,0.02973359078168869,0.3526570361780055,0.000984064,10.655567117585848
3,npu:0,ephemeral,32,2048,8192,32,float16,0.031234882771968838,0.6714134371210285,0.001312768,15.975039001560063
3,npu:0,ephemeral,32,2048,8192,64,float16,0.03083720803260803,1.3601438870746143,0.001970176,21.28898128898129
3,npu:0,ephemeral,32,2048,8192,128,float16,0.032762251794338226,2.560449157359101,0.003284992,25.536159600997507
3,npu:0,dense,1,4096,16384,0,float16,0.08344482630491257,1.6084607511741962,0.134258688,0.9996949173225944
3,npu:0,ephemeral,1,4096,16384,16,float16,0.047362782061100006,0.01383702501163377,0.000696352,0.9411332199806994
3,npu:0,ephemeral,1,4096,16384,32,float16,0.03115385770797729,0.04207247822359975,0.001351744,0.9696510581885327
